,loss,accuracy,val_loss,val_accuracy
75,0.5201440453529358,0.803110659122467,0.3193965256214142,0.8854314088821411
76,0.5261826515197754,0.7963944673538208,0.47030237317085266,0.8231965899467468
77,0.48048135638237,0.8193708062171936,0.3547053635120392,0.8500707149505615
78,0.5164775848388672,0.8087663650512695,0.35327669978141785,0.8599717020988464
79,0.5643534064292908,0.7872039675712585,0.7234524488449097,0.711456835269928
80,0.5486825108528137,0.7900317907333374,0.48164448142051697,0.7779349088668823
81,0.49933481216430664,0.8016967177391052,0.4993259906768799,0.7963224649429321
82,0.47368955612182617,0.8197242617607117,0.40004047751426697,0.8415841460227966
83,0.5040817260742188,0.8137151002883911,0.3619483709335327,0.8373408913612366
84,0.4758371114730835,0.8207847476005554,0.33998069167137146,0.8642150163650513
85,0.4811907410621643,0.8271474242210388,0.3738234043121338,0.8345119953155518
86,0.47448110580444336,0.8296217918395996,0.3328458070755005,0.8769448399543762
87,0.4795810282230377,0.8133615851402283,0.8878036737442017,0.6845827698707581
88,0.5530540943145752,0.79392009973526,0.3966529667377472,0.8514851331710815
89,0.6610874533653259,0.75044184923172,0.4825536012649536,0.787835955619812
90,1.0337892770767212,0.6281371712684631,1.307051420211792,0.5855728387832642
91,0.7510005831718445,0.7256981134414673,0.43186721205711365,0.8458274602890015
92,0.6299095153808594,0.7691763639450073,0.5288059711456299,0.8090523481369019
93,0.6052557826042175,0.7783669233322144,0.4227110743522644,0.8500707149505615
94,0.5719668865203857,0.7868504524230957,0.9067613482475281,0.7072135806083679
95,0.5748438835144043,0.7776599526405334,0.6760647892951965,0.7355021238327026
96,0.5807731747627258,0.7886179089546204,0.37581267952919006,0.8415841460227966
97,0.5068658590316772,0.8190172910690308,0.6354377865791321,0.7595474123954773
98,0.4967430531978607,0.8137151002883911,0.37244531512260437,0.8387553095817566
99,0.48213621973991394,0.826793909072876,0.3543801009654999,0.8642150163650513
100,0.47027745842933655,0.8352774977684021,0.34296655654907227,0.8585572838783264
101,0.44159209728240967,0.8373983502388,0.34636053442955017,0.8642150163650513
102,0.47337719798088074,0.8331565856933594,0.35801801085472107,0.8444130420684814
103,0.4666922390460968,0.8296217918395996,0.37615594267845154,0.8684582710266113
104,0.44626104831695557,0.8402262330055237,0.3302185833454132,0.8783592581748962
105,0.4560590386390686,0.838105320930481,0.3614346385002136,0.8585572838783264
106,0.5000151991844177,0.8140685558319092,0.2999858558177948,0.8840169906616211
107,0.45364871621131897,0.8299752473831177,0.3029770851135254,0.8797736763954163
108,0.4319896996021271,0.8419936299324036,0.5342798233032227,0.8076379299163818
109,0.44461193680763245,0.835984468460083,0.29693055152893066,0.8882602453231812
110,0.4514101445674896,0.8338635563850403,0.30996665358543396,0.8741160035133362
111,0.44855788350105286,0.8373983502388,0.29142308235168457,0.892503559589386
112,0.4207898676395416,0.8522446155548096,0.43590453267097473,0.8161244988441467
113,0.424638032913208,0.8423471450805664,0.2776111960411072,0.8868458271026611
114,0.4163306951522827,0.8533050417900085,0.374627023935318,0.8444130420684814
115,0.46906834840774536,0.8296217918395996,0.49651890993118286,0.806223452091217
116,0.45244064927101135,0.835984468460083,0.32214343547821045,0.8628005385398865
117,0.44089341163635254,0.8427006006240845,0.41204237937927246,0.8458274602890015
118,0.4447478950023651,0.8384588360786438,0.29862862825393677,0.8811880946159363
119,0.4378596544265747,0.8405796885490417,0.3353155255317688,0.8628005385398865
120,0.4136753976345062,0.8525980710983276,0.29900798201560974,0.8896746635437012
121,0.412942111492157,0.858607292175293,0.25661998987197876,0.906647801399231
122,0.41065964102745056,0.8536585569381714,0.3342452645301819,0.8585572838783264
123,0.40854334831237793,0.8540120124816895,0.4372059106826782,0.8132956027984619
124,0.42801013588905334,0.8494167327880859,0.49670952558517456,0.7977369427680969
125,0.4501945674419403,0.8356309533119202,0.2686065435409546,0.895332396030426
126,0.46569788455963135,0.826793909072876,0.41176339983940125,0.8387553095817566
127,0.44427889585494995,0.8373983502388,0.2652064561843872,0.8882602453231812
128,0.40947139263153076,0.8518911004066467,0.2576880156993866,0.906647801399231
129,0.43231284618377686,0.8405796885490417,0.4563581347465515,0.8359264731407166
130,0.438395231962204,0.8409332036972046,0.33294224739074707,0.8783592581748962
131,0.4527641534805298,0.8303287625312805,0.3615213930606842,0.8543140292167664
132,0.4037849009037018,0.8525980710983276,0.254610538482666,0.9009901285171509
133,0.39451438188552856,0.8656769394874573,0.35955774784088135,0.8698726892471313
134,0.3948480188846588,0.8607281446456909,0.2998402416706085,0.8811880946159363
135,0.5564972162246704,0.7974549531936646,0.324306845664978,0.8840169906616211
136,0.44257354736328125,0.8338635563850403,0.41765308380126953,0.8161244988441467
137,0.522017776966095,0.8020501732826233,0.421450138092041,0.8472418785095215
138,0.42688193917274475,0.8391658067703247,0.311213880777359,0.8727015852928162
139,0.4149395227432251,0.8533050417900085,0.29631155729293823,0.8868458271026611
140,0.4043430984020233,0.8568398952484131,0.36686915159225464,0.8613861203193665
141,0.3956287205219269,0.8603746891021729,0.2875765562057495,0.8910890817642212
142,0.3996444046497345,0.8607281446456909,0.32745009660720825,0.8727015852928162
143,0.3996690809726715,0.8529515862464905,0.2334793359041214,0.9137199521064758
144,0.3674061894416809,0.870272159576416,0.2680949568748474,0.906647801399231
145,0.36444175243377686,0.8677977919578552,0.3218855857849121,0.8769448399543762
146,0.3978716731071472,0.8607281446456909,0.2749018371105194,0.895332396030426
147,0.3643846809864044,0.879462718963623,0.3917028307914734,0.8528995513916016
148,0.36713212728500366,0.8716861009597778,0.36648932099342346,0.8585572838783264
149,0.37721505761146545,0.8660303950309753,0.25727349519729614,0.9024045467376709
150,0.3701443374156952,0.869918704032898,0.303700715303421,0.8811880946159363
151,0.38316789269447327,0.8642629981040955,0.2843506336212158,0.8854314088821411
152,0.3924979865550995,0.8543655276298523,0.35414981842041016,0.8628005385398865
153,0.4045501947402954,0.8554259538650513,0.3438163101673126,0.8656294345855713
154,0.48358890414237976,0.8207847476005554,0.32885608077049255,0.8585572838783264
155,0.4257059097290039,0.8525980710983276,0.33232417702674866,0.8670438528060913
156,0.3959972560405731,0.8656769394874573,0.29496365785598755,0.8755304217338562
157,0.4406038522720337,0.8391658067703247,0.3089967668056488,0.892503559589386
158,0.42923691868782043,0.8455284833908081,0.32145968079566956,0.8741160035133362
159,0.39290928840637207,0.8603746891021729,0.28037911653518677,0.8868458271026611
160,0.4101824462413788,0.8508306741714478,0.23236407339572906,0.9193776249885559
161,0.38602572679519653,0.8582537770271301,0.2907411754131317,0.8868458271026611
162,0.3750515282154083,0.869211733341217,0.3734184801578522,0.8670438528060913
163,0.390301376581192,0.8554259538650513,0.32952430844306946,0.8840169906616211
164,0.3620258569717407,0.8731000423431396,0.3194296360015869,0.8755304217338562
165,0.3595748543739319,0.8741604685783386,0.29898208379745483,0.896746814250946
166,0.3719117343425751,0.8745139837265015,0.36013802886009216,0.8712871074676514
167,0.3648585081100464,0.8677977919578552,0.3511721193790436,0.8698726892471313
168,0.44422608613967896,0.8356309533119202,0.6797422766685486,0.7680339217185974
169,0.4171464443206787,0.8416401743888855,0.3931858539581299,0.8429985642433167
170,0.4002685546875,0.8579003214836121,0.39694270491600037,0.8811880946159363
171,0.38149499893188477,0.8607281446456909,0.2630709111690521,0.9108911156654358
172,0.39867284893989563,0.8632025718688965,0.36364829540252686,0.8585572838783264
173,0.4162024259567261,0.858960747718811,0.37186548113822937,0.8727015852928162
174,0.3912639021873474,0.8579003214836121,0.4093456268310547,0.8599717020988464
175,0.3740277886390686,0.8709791302680969,0.36371341347694397,0.8486562967300415
176,0.39026281237602234,0.8632025718688965,0.24830111861228943,0.9137199521064758
177,0.3370048999786377,0.8886532187461853,0.2238466888666153,0.9278641939163208
178,0.3338894546031952,0.8840579986572266,0.27771833539009094,0.9009901285171509
179,0.35024550557136536,0.8723930716514587,0.23802053928375244,0.9024045467376709
180,0.3519783616065979,0.8723930716514587,0.2452225387096405,0.9024045467376709
181,0.3661358058452606,0.869918704032898,0.29920345544815063,0.8995756506919861
182,0.38872256875038147,0.8716861009597778,0.2984049916267395,0.8755304217338562
183,0.3586719334125519,0.8727465271949768,0.2414487600326538,0.9108911156654358
184,0.35675740242004395,0.8713326454162598,0.282588928937912,0.8981612324714661
185,0.35808640718460083,0.8720396161079407,0.25637227296829224,0.9052333831787109
186,0.37367382645606995,0.8656769394874573,0.34181076288223267,0.8741160035133362
187,0.34252697229385376,0.8755744099617004,0.23054929077625275,0.9108911156654358
188,0.3668993413448334,0.868858277797699,0.27412962913513184,0.9024045467376709
189,0.37050333619117737,0.8738070130348206,0.3377973735332489,0.8783592581748962
190,0.3511224687099457,0.8745139837265015,0.2616126537322998,0.9038189649581909
191,0.3643531799316406,0.8716861009597778,0.4843498468399048,0.8231965899467468
192,0.40917322039604187,0.8490632772445679,0.31719741225242615,0.8910890817642212
193,0.3495197892189026,0.8776953220367432,0.27295103669166565,0.8981612324714661
194,0.38234657049179077,0.8646164536476135,0.5449410676956177,0.8330975770950317
195,0.38547611236572266,0.8579003214836121,0.3393734395503998,0.8995756506919861
196,0.3618605136871338,0.8734534978866577,0.3028055429458618,0.8882602453231812
197,0.32953399419784546,0.8875927925109863,0.25755223631858826,0.9151343703269958
198,0.32072558999061584,0.890774130821228,0.2809757590293884,0.9052333831787109
199,0.3513369858264923,0.8727465271949768,0.31875425577163696,0.8783592581748962
200,0.3335058093070984,0.8854718804359436,0.20740550756454468,0.9292786717414856
201,0.34112825989723206,0.879462718963623,0.2448110580444336,0.909476637840271
202,0.3370392918586731,0.8826440572738647,0.39729008078575134,0.8684582710266113
203,0.3254343271255493,0.8851184248924255,0.29889214038848877,0.908062219619751
204,0.31430524587631226,0.8921880722045898,0.2380487024784088,0.9236209392547607
205,0.3223024606704712,0.8861788511276245,0.313774436712265,0.8854314088821411
206,0.33791133761405945,0.8819370865821838,0.31574758887290955,0.8811880946159363
207,0.3841201961040497,0.8649699687957764,0.2881375253200531,0.8910890817642212
208,0.34345412254333496,0.8819370865821838,0.23395204544067383,0.9236209392547607
209,0.4607973098754883,0.858960747718811,1.5202938318252563,0.7284299731254578
210,0.8808870911598206,0.7076705694198608,0.9425634145736694,0.6732673048973083
211,0.5366056561470032,0.8020501732826233,0.43882817029953003,0.8401697278022766
212,0.3776684105396271,0.869918704032898,0.31314191222190857,0.8840169906616211
213,0.3803331255912781,0.8653234243392944,0.3547550141811371,0.8528995513916016
214,0.3846864104270935,0.8646164536476135,0.6272535920143127,0.7694483995437622
215,0.3687851130962372,0.8738070130348206,0.31074097752571106,0.8882602453231812
216,0.3864295184612274,0.8603746891021729,0.31411051750183105,0.8712871074676514
217,0.3598985970020294,0.8741604685783386,0.25608131289482117,0.8981612324714661
218,0.32498225569725037,0.889713704586029,0.2488747537136078,0.9137199521064758
219,0.3278353810310364,0.8844114542007446,0.21202275156974792,0.9250353574752808
220,0.3496866226196289,0.8755744099617004,0.2949342131614685,0.8896746635437012
221,0.35480204224586487,0.8759278655052185,0.30101799964904785,0.8712871074676514
222,0.43532779812812805,0.8430540561676025,0.40774062275886536,0.8613861203193665
223,0.49148640036582947,0.8239660859107971,0.3372124433517456,0.8741160035133362
224,0.4319727122783661,0.8363379240036011,0.3964020907878876,0.8585572838783264
225,0.3551720976829529,0.8798161745071411,0.3115224540233612,0.9052333831787109
226,0.3412065804004669,0.8780487775802612,0.22947236895561218,0.9236209392547607
227,0.33475762605667114,0.880523145198822,0.2703407108783722,0.9052333831787109
228,0.3441073000431061,0.8822905421257019,0.28686848282814026,0.896746814250946
229,0.32732999324798584,0.8914811015129089,0.3701774477958679,0.8684582710266113
230,0.3737551271915436,0.8624956011772156,0.2011498361825943,0.9335219264030457
231,0.3630353510379791,0.8709791302680969,0.3819482624530792,0.8642150163650513
232,0.355790913105011,0.8773418068885803,0.47045090794563293,0.8670438528060913
233,0.3488723039627075,0.8808766603469849,0.2584889233112335,0.906647801399231
234,0.3421993851661682,0.8791092038154602,0.5848455429077148,0.8076379299163818
235,0.43183839321136475,0.8388122916221619,0.3024417459964752,0.8811880946159363
236,0.3623272180557251,0.8762813806533813,0.3787490427494049,0.8585572838783264
237,0.35264724493026733,0.8738070130348206,0.3036431670188904,0.906647801399231
238,0.3527584671974182,0.8695651888847351,0.2880336344242096,0.895332396030426
239,0.3502904772758484,0.8833510279655457,0.3482551872730255,0.8896746635437012
240,0.41490331292152405,0.8434075713157654,0.4048822224140167,0.8302687406539917
241,0.39490288496017456,0.8469423651695251,0.305641233921051,0.893917977809906
242,0.3566216230392456,0.8745139837265015,0.29702451825141907,0.9009901285171509
243,0.3318919539451599,0.8854718804359436,0.4535452425479889,0.8628005385398865
244,0.32182615995407104,0.8868858218193054,0.2619742453098297,0.9236209392547607
245,0.3328905999660492,0.8875927925109863,0.2539539337158203,0.9165487885475159
246,0.3419560194015503,0.8713326454162598,0.4221058487892151,0.8769448399543762
247,0.32696616649627686,0.8868858218193054,0.34071922302246094,0.895332396030426
248,0.3346647024154663,0.8886532187461853,0.34144532680511475,0.893917977809906
249,0.35934603214263916,0.8681513071060181,0.3118175268173218,0.8910890817642212
250,0.3341413140296936,0.880523145198822,0.3199015259742737,0.9038189649581909
251,0.30993613600730896,0.891834557056427,0.24093805253505707,0.9264497756958008
252,0.3527678847312927,0.8731000423431396,0.28613945841789246,0.9024045467376709
253,0.3272876739501953,0.8847649097442627,0.3264678716659546,0.908062219619751
254,0.3195783793926239,0.8847649097442627,0.2319190949201584,0.9222065210342407
255,0.31706103682518005,0.8882997632026672,0.6077001690864563,0.803394615650177
256,0.33731743693351746,0.8861788511276245,0.17368748784065247,0.9405940771102905
257,0.3261359632015228,0.8844114542007446,0.2834314703941345,0.9009901285171509
258,0.3343553841114044,0.8844114542007446,0.23722319304943085,0.9222065210342407
259,0.30815133452415466,0.889713704586029,0.30772000551223755,0.8811880946159363
260,0.3072773814201355,0.8967832922935486,0.21913138031959534,0.9335219264030457
261,0.3337164521217346,0.8812301158905029,0.30132004618644714,0.9052333831787109
262,0.3231077194213867,0.8872393369674683,0.2611900269985199,0.9108911156654358
263,0.32339099049568176,0.890774130821228,0.19753117859363556,0.9335219264030457
264,0.3024805188179016,0.8939554691314697,0.3065709173679352,0.8896746635437012
265,0.3494904339313507,0.8769883513450623,0.20718495547771454,0.9278641939163208
266,0.3115828037261963,0.8914811015129089,0.24759069085121155,0.9123055338859558
267,0.30696770548820496,0.8985507488250732,0.2308015525341034,0.9222065210342407
268,0.29421383142471313,0.8971368074417114,0.2384098768234253,0.9179632067680359
269,0.29993727803230286,0.8981972336769104,0.40143412351608276,0.8656294345855713
270,0.33763110637664795,0.880523145198822,0.2537120580673218,0.9151343703269958
271,0.40161681175231934,0.8614351153373718,0.6338058710098267,0.7949080467224121
272,0.38353949785232544,0.8603746891021729,0.4182097315788269,0.8599717020988464
273,0.35336872935295105,0.880169689655304,0.22365924715995789,0.9264497756958008
274,0.34784969687461853,0.8745139837265015,0.3830651044845581,0.8642150163650513
275,0.315724641084671,0.8872393369674683,0.35467976331710815,0.8797736763954163
276,0.32373738288879395,0.8914811015129089,0.2505321502685547,0.9278641939163208
277,0.3121874928474426,0.8875927925109863,0.2528564929962158,0.9151343703269958
278,0.31713175773620605,0.8872393369674683,0.33651524782180786,0.9123055338859558
279,0.34201523661613464,0.8766348361968994,0.35161253809928894,0.8613861203193665
280,0.3324829041957855,0.8773418068885803,0.3050575852394104,0.8910890817642212
281,0.3335086405277252,0.8819370865821838,0.24147947132587433,0.9207921028137207
282,0.3113551139831543,0.8936019539833069,0.31547924876213074,0.896746814250946
283,0.3262801468372345,0.8861788511276245,0.3793518841266632,0.8514851331710815
284,0.35039153695106506,0.8745139837265015,0.39056694507598877,0.8755304217338562
285,0.3221575915813446,0.8925415277481079,0.29157590866088867,0.893917977809906
286,0.30332744121551514,0.8992576599121094,0.21734128892421722,0.9292786717414856
287,0.32579076290130615,0.8872393369674683,0.3824414908885956,0.8585572838783264
288,0.29226386547088623,0.8960763812065125,0.25631967186927795,0.909476637840271
289,0.3379775583744049,0.8706256747245789,0.29283779859542847,0.892503559589386
290,0.30929073691368103,0.8953694105148315,0.19708530604839325,0.9306930899620056
291,0.3013392686843872,0.890774130821228,0.5290432572364807,0.801980197429657
292,0.3246603012084961,0.8745139837265015,0.2717791497707367,0.9009901285171509
293,0.31807181239128113,0.890774130821228,0.19562266767024994,0.9306930899620056
294,0.3147556781768799,0.8932484984397888,0.2269432544708252,0.9292786717414856
295,0.2871134877204895,0.8996111750602722,0.2437397539615631,0.9222065210342407
296,0.30447325110435486,0.8879462480545044,0.2548852562904358,0.9165487885475159
297,0.3298758566379547,0.8819370865821838,0.30657657980918884,0.8741160035133362
298,0.30364739894866943,0.8953694105148315,0.3244650065898895,0.8868458271026611
299,0.28543904423713684,0.9017320871353149,0.28395968675613403,0.8854314088821411
300,0.2824649214744568,0.901025116443634,0.1986551284790039,0.9391796588897705
301,0.29798266291618347,0.8981972336769104,0.2537108361721039,0.9123055338859558
302,0.2913822531700134,0.8978437781333923,0.18201637268066406,0.9434229135513306
303,0.27690958976745605,0.9080947041511536,0.28370630741119385,0.8995756506919861
304,0.3082009255886078,0.8921880722045898,0.3490770757198334,0.8712871074676514
305,0.3290973901748657,0.880523145198822,0.16919858753681183,0.9377651810646057
306,0.3300757110118866,0.8858253955841064,0.2842106819152832,0.893917977809906
307,0.37131091952323914,0.8709791302680969,0.2328912764787674,0.9193776249885559
308,0.3091793656349182,0.8914811015129089,0.37006017565727234,0.8783592581748962
309,0.3197935223579407,0.8939554691314697,0.35041216015815735,0.8684582710266113
310,0.3523051142692566,0.8766348361968994,0.22525011003017426,0.9108911156654358
311,0.30113279819488525,0.8914811015129089,0.29100215435028076,0.8769448399543762
312,0.2940695583820343,0.8974902629852295,0.19202439486980438,0.9236209392547607
313,0.2960532605648041,0.8932484984397888,0.248369961977005,0.909476637840271
314,0.3258669674396515,0.8875927925109863,0.19845011830329895,0.9434229135513306
315,0.2848176658153534,0.9003181457519531,0.24822241067886353,0.9250353574752808
316,0.32760775089263916,0.880169689655304,0.399290531873703,0.8557284474372864
317,0.3264913856983185,0.8868858218193054,0.24203145503997803,0.9165487885475159
318,0.2713678777217865,0.9003181457519531,0.2513056993484497,0.9236209392547607
319,0.2939380407333374,0.8981972336769104,0.22462742030620575,0.9207921028137207
